Slot ID;Owned;Qty;Card Name;Set / Product;Card #;Variant / Printing;Representative Language;All Languages (same card/version);Language Count;Same card in other languages?;Other Languages;Release Status;Release Date;Release Detail;Date Precision;Origin;Legacy ID;Verification;Notes;Primary Source;Verification Source;Unique Version Key
EVM-0356;No;0;Eevee V;Battle Academy 2022: Eevee Deck;SWSH065;Eevee silhouette stamp;English;English, French, German, Italian, Spanish;5;Yes;French, German, Italian, Spanish;Released;2022-03-25;25/03/2022;Exact;Original tracker;EEV-0259;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://bulbapedia.bulbagarden.net/wiki/Battle_Academy_2022_(TCG);Eevee V | Battle Academy 2022: Eevee Deck | SWSH065 | Eevee silhouette stamp
EVM-0357;No;0;Eevee;Space Juggler;054/067;Standard;Japanese;Japanese, Korean, Traditional Chinese, Thai, Indonesian;5;Yes;Korean, Traditional Chinese, Thai, Indonesian;Released;2022-04-08;08/04/2022;Exact;Original tracker;EEV-0261;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Space Juggler | 054/067 | Standard
EVM-0358;No;0;Eevee;Time Gazer;052/067;Standard;Japanese;Japanese, Korean, Traditional Chinese, Thai, Indonesian;5;Yes;Korean, Traditional Chinese, Thai, Indonesian;Released;2022-04-08;08/04/2022;Exact;Original tracker;EEV-0262;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Time Gazer | 052/067 | Standard
EVM-0359;No;0;Eevee;Awakening V Starter Deck;123/173;Standard;Thai;Thai, Indonesian;2;Yes;Indonesian;Released;2022-04-22;"ID 22/04/2022; Thai 29/04/2022";Multi-date;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Awakening V Starter Deck | 123/173 | Standard
EVM-0360;No;0;Eevee V;B2S promotional card purchase campaign;106/S-P;Holo / Full Art / B2S logo;Thai;Thai;1;No;;Released;2022-05-01;05/2022;Month;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee V | B2S promotional card purchase campaign | 106/S-P | Holo / Full Art / B2S logo
EVM-0361;No;0;Eevee;Astral Radiance;119/189;Reverse Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2022-05-27;27/05/2022;Exact;Original tracker;EEV-0264;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Astral Radiance | 119/189 | Reverse Holo
EVM-0362;No;0;Eevee;Astral Radiance;119/189;Standard;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2022-05-27;27/05/2022;Exact;Original tracker;EEV-0263;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Astral Radiance | 119/189 | Standard
EVM-0363;No;0;Eevee V;Start Deck 100 Special Edition / Pikachu V & Eevee V;007/024;Holo / Full Art (no CoroCoro stamp);Korean;Korean, Traditional Chinese;2;Yes;Traditional Chinese;Released;2022-05-27;"KR 27/05/2022; TC 02/10/2022";Multi-date;Global expansion;;Regional/global addition;Separata dalla stampa giapponese CoroCoro: il logo CoroCoro è esclusivo della versione JP.;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee V | Start Deck 100 Special Edition / Pikachu V & Eevee V | 007/024 | Holo / Full Art (no CoroCoro stamp)
EVM-0364;No;0;Eevee;Sword & Shield Promos;SWSH212;Cosmos Holo;English;English, French, German, Italian, Spanish;5;Yes;French, German, Italian, Spanish;Released;2022-05-27;27/05/2022 (Astral Radiance Triple Blister promo);Exact;Original tracker;EEV-0265;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Sword & Shield Promos | SWSH212 | Cosmos Holo
EVM-0365;No;0;Eevee;Pokémon GO;054/071;Standard;Japanese;Japanese, Korean, Traditional Chinese, Thai, Indonesian;5;Yes;Korean, Traditional Chinese, Thai, Indonesian;Released;2022-06-17;17/06/2022;Exact;Original tracker;EEV-0266;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Pokémon GO | 054/071 | Standard
EVM-0366;No;0;Radiant Eevee;Pokémon GO;055/071;Holo;Japanese;Japanese, Korean, Traditional Chinese, Thai, Indonesian;5;Yes;Korean, Traditional Chinese, Thai, Indonesian;Released;2022-06-17;17/06/2022;Exact;Original tracker;EEV-0267;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Radiant Eevee | Pokémon GO | 055/071 | Holo
EVM-0367;No;0;Eevee;Pokémon GO;054/078;Reverse Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2022-07-01;01/07/2022;Exact;Original tracker;EEV-0271;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Pokémon GO | 054/078 | Reverse Holo
EVM-0368;No;0;Eevee;Pokémon GO;054/078;Standard;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2022-07-01;01/07/2022;Exact;Original tracker;EEV-0270;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Pokémon GO | 054/078 | Standard
EVM-0369;No;0;Radiant Eevee;Sword & Shield Promos;SWSH230;Holo;English;English, French, German, Italian;4;Yes;French, German, Italian;Released;2022-07-01;01/07/2022 (Pokémon GO Premium Collection, Radiant Eevee);Exact;Original tracker;EEV-0268;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Radiant Eevee | Sword & Shield Promos | SWSH230 | Holo
EVM-0370;No;0;Radiant Eevee;Sword & Shield Promos;SWSH230;Jumbo;English;Portuguese;1;No;Portuguese;Released;2022-07-01;01/07/2022 (Pokémon GO Premium Collection, Jumbo Radiant Eevee);Exact;Original tracker;EEV-0269;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Radiant Eevee | Sword & Shield Promos | SWSH230 | Jumbo
EVM-0371;No;0;Eevee;Storming Emergence: Abundant;101/151;Reverse Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2022-10-28;28/10/2022;Exact;Original tracker;EEV-0273;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Storming Emergence: Abundant | 101/151 | Reverse Holo
EVM-0372;No;0;Eevee;Storming Emergence: Abundant;101/151;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2022-10-28;28/10/2022;Exact;Original tracker;EEV-0272;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Storming Emergence: Abundant | 101/151 | Standard
EVM-0373;No;0;Eevee;Storming Emergence: Abundant;166/151;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2022-10-28;28/10/2022;Exact;Original tracker;EEV-0274;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Storming Emergence: Abundant | 166/151 | Holo
EVM-0374;No;0;Eevee;Storming Emergence: Radiant;109/151;Reverse Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2022-10-28;28/10/2022;Exact;Original tracker;EEV-0276;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Storming Emergence: Radiant | 109/151 | Reverse Holo
EVM-0375;No;0;Eevee;Storming Emergence: Radiant;109/151;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2022-10-28;28/10/2022;Exact;Original tracker;EEV-0275;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Storming Emergence: Radiant | 109/151 | Standard
EVM-0376;No;0;Eevee;Storming Emergence: Verdant;108/151;Reverse Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2022-10-28;28/10/2022;Exact;Original tracker;EEV-0278;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Storming Emergence: Verdant | 108/151 | Reverse Holo
EVM-0377;No;0;Eevee;Storming Emergence: Verdant;108/151;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2022-10-28;28/10/2022;Exact;Original tracker;EEV-0277;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Storming Emergence: Verdant | 108/151 | Standard
EVM-0378;No;0;Eevee;V Starter Set Pikachu V;011/022;Standard;Traditional Chinese;Traditional Chinese;1;No;;Released;2022-11-04;04/11/2022;Exact;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | V Starter Set Pikachu V | 011/022 | Standard
EVM-0379;No;0;Eevee;Chatime promotional card campaign;335/S-P;Chatime logo stamp;Indonesian;Indonesian;1;No;;Released;2022-12-01;12/2022;Month;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Chatime promotional card campaign | 335/S-P | Chatime logo stamp
EVM-0380;No;0;Eevee V;Jakarta Festival Promo;378/S-P;Holo / Full Art / Jakarta Festival logo;Indonesian;Indonesian;1;No;;Released;2022-12-08;08/12/2022–08/01/2023;Range;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee V | Jakarta Festival Promo | 378/S-P | Holo / Full Art / Jakarta Festival logo
EVM-0381;No;0;Eevee;Choki Choki / chok chok promo;074/SV-P;AD stamp;Indonesian;Indonesian;1;No;;Released;2023-01-01;2023–2024;Range;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(ITCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Choki Choki / chok chok promo | 074/SV-P | AD stamp
EVM-0382;No;0;Eevee;Indonesia Championship 2023;038/SV-P;Reverse Holo / championship stamp;Indonesian;Indonesian;1;No;;Released;2023-01-01;2023;Year;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(ITCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Indonesia Championship 2023 | 038/SV-P | Reverse Holo / championship stamp
EVM-0383;No;0;Eevee;Korean Obsidian Flames promo;022/SV-P;Holo promo;Korean;Korean;1;No;;Released;2023-01-01;2023;Year;Global expansion;;Regional/global addition;;https://bulbapedia.bulbagarden.net/wiki/SV-P_Promotional_cards_(KTCG);https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Korean Obsidian Flames promo | 022/SV-P | Holo promo
EVM-0384;No;0;Eevee;Obsidian Flames regional set;141/170;Standard;Indonesian;Indonesian;1;No;;Released;2023-01-01;2023;Year;Global expansion;;Regional/global addition;;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;;Eevee | Obsidian Flames regional set | 141/170 | Standard
EVM-0385;No;0;Eevee GX;Eevee-GX Box Sets;006/008;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-01-13;13/01/2023;Exact;Original tracker;EEV-0279;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee GX | Eevee-GX Box Sets | 006/008 | Holo
EVM-0386;No;0;Eevee GX;Eevee-GX Box Sets;007/008;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-01-13;13/01/2023;Exact;Original tracker;EEV-0280;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee GX | Eevee-GX Box Sets | 007/008 | Holo
EVM-0387;No;0;Eevee GX;Eevee-GX Box Sets;008/008;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-01-13;13/01/2023;Exact;Original tracker;EEV-0281;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee GX | Eevee-GX Box Sets | 008/008 | Holo
EVM-0388;No;0;Eevee;Shining Synergy GX Starter Deck;212/342;Shining Synergy GX Starter Deck;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-01-18;18/01/2023;Exact;Original tracker;EEV-0282;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Shining Synergy GX Starter Deck | 212/342 | Shining Synergy GX Starter Deck
EVM-0389;No;0;Eevee GX;Shining Synergy: Shower;120/150;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-01-18;18/01/2023;Exact;Original tracker;EEV-0283;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee GX | Shining Synergy: Shower | 120/150 | Holo
EVM-0390;No;0;Eevee GX;Shining Synergy: Shower;177/150;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-01-18;18/01/2023;Exact;Original tracker;EEV-0284;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee GX | Shining Synergy: Shower | 177/150 | Holo
EVM-0391;No;0;Eevee & Snorlax GX;Shining Synergy: Summon;103/150;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-01-18;18/01/2023;Exact;Original tracker;EEV-0285;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee & Snorlax GX | Shining Synergy: Summon | 103/150 | Holo
EVM-0392;No;0;Eevee & Snorlax GX;Shining Synergy: Summon;170/150;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-01-18;18/01/2023;Exact;Original tracker;EEV-0286;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee & Snorlax GX | Shining Synergy: Summon | 170/150 | Holo
EVM-0393;No;0;Eevee & Snorlax GX;Shining Synergy: Summon;171/150;Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-01-18;18/01/2023;Exact;Original tracker;EEV-0287;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee & Snorlax GX | Shining Synergy: Summon | 171/150 | Holo
EVM-0394;No;0;Eevee V;Crown Zenith;108/159;Holo;English;English, French, German, Italian, Spanish, Portuguese;6;Yes;French, German, Italian, Spanish, Portuguese;Released;2023-01-20;20/01/2023;Exact;Original tracker;EEV-0288;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee V | Crown Zenith | 108/159 | Holo
EVM-0395;No;0;Eevee;Scarlet & Violet Promos;031/SV-P;Pokémon TCG Gym;Japanese;Japanese;1;No;;Released;2023-01-20;20/01/2023 (031/SV-P Deck As Is Battle ~Get Eevee~);Exact;Original tracker;EEV-0289;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Scarlet & Violet Promos | 031/SV-P | Pokémon TCG Gym
EVM-0396;No;0;Eevee;Scarlet & Violet Promos;033/SV-P;Pokémon Card Game Classroom;Japanese;Japanese;1;No;;Released;2023-01-20;20/01/2023 (033/SV-P Pokémon Card Game Classroom);Exact;Original tracker;EEV-0291;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Scarlet & Violet Promos | 033/SV-P | Pokémon Card Game Classroom
EVM-0397;No;0;Eevee;Scarlet & Violet Promos;032/SV-P;Pokémon Center;Japanese;Japanese;1;No;;Released;2023-02-23;23/02/2023 (032/SV-P Pokémon Center promo);Exact;Original tracker;EEV-0290;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Scarlet & Violet Promos | 032/SV-P | Pokémon Center
EVM-0398;No;0;Eevee;Striking Competition;040/061;Reverse Holo;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-03-17;17/03/2023;Exact;Original tracker;EEV-0293;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Striking Competition | 040/061 | Reverse Holo
EVM-0399;No;0;Eevee;Striking Competition;040/061;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-03-17;17/03/2023;Exact;Original tracker;EEV-0292;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.elitefourum.com/t/collectors-guide-to-eevee-cards-in-all-languages/62616;Eevee | Striking Competition | 040/061 | Standard
EVM-0400;No;0;Eevee;Sword & Shield Promos;023/S-P;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-05-01;"Maggio–agosto 2023 (Event Promo Pack A Vol. 1, 023/S-P; data ancorata a maggio)";Range;Original tracker;EEV-0325;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Sword & Shield Promos | 023/S-P | Standard
EVM-0401;No;0;Eevee;Sword & Shield Promos;027/S-P;Standard;Simplified Chinese;Simplified Chinese;1;No;;Released;2023-05-01;"Maggio–agosto 2023 (Event Promo Pack B Vol. 1, 027/S-P; data ancorata a maggio)";Range;Original tracker;EEV-0326;Audited base + language mapping;;https://pokecottage.com/pokemon-master-sets/eevee;https://www.tcgcollector.com/pokedex/133/eevee/cn;Eevee | Sword & Shield Promos | 027/S-P | Standard
